_id,vehicleCode,vin,modelId.code,modelId.name,SalesModel,inventoryStatus,inv status label,vehicleColor.code,vehicleColor.name,status.code,status.name,description,,availableBy,modelId.wrntyLimitationKm
6a2aa5851431ad7a8e517641,1004016,LVUGTBHD9TD267668,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004016 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
69f89e0385fdf213c2da71b5,1003573,LVUGTBHD3TD244015,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,7,Dealer Order Confirmation,1003573 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-22T00:00:00.000Z,
69f89ca485fdf213c2da6776,1003444,LVUGTBHD9TD248604,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,7,Sea Transit,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1003444 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-09-22T00:00:00.000Z,
69d8b7445a5632c69aff9152,1003118,LNNBBDEE7TC140540,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NCLMH0026,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003118 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
69d8a93f5a5632c69aff75da,1003023,LVUGTBHD0TD226278,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003023 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
6a2aa5ae1431ad7a8e5177ec,1004041,LVUGTBHD6TD267658,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004041 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
69c41183ca64fce94820e86b,1002677,LVVDD21B8TC140890,T5260CXXXMQ0001,JAECOO7 ICE 4WD Premium,T5260CXZNMQ0001,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1002677 - JAECOO7 ICE 4WD Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-08-03T00:00:00.000Z,
6a2aa5ae1431ad7a8e51780e,1004031,LVUGTBHDXTD267677,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004031 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a2aa5c81431ad7a8e5178df,1004038,LVUGTBHD1TD267681,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004038 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
6a53a2fba32c64f37c5a96e5,1004566,82000027-T71604NZNMH0031-27,T71604NXXMH0031,JAECOO7 PHEV Premium,T71604NZNMH0031,13,Future Vehicle,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,7,Dealer Order Confirmation,1004566 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-10-10T12:00:00.000Z,
6a662dbda29dbf4c455f5d6e,1004922,LVUGTBHD5TD202140,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,1,Bonded,Blood red,Blood red,7,Dealer Order Confirmation,1004922 - OMODA5 HEV Premium Blood red | Black 2025,,2026-08-20T12:00:00.000Z,
69d8a93f5a5632c69aff75cb,1003022,LVUGTBHD2TD226265,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003022 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
6a53c98ea32c64f37c5ae5fb,1004891,82000030-T6480J1UELX0018-16,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1UELX0018,13,Future Vehicle,Matte Gray,Matte Gray,7,Dealer Order Confirmation,1004891 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-10-10T12:00:00.000Z,
69d8a9c55a5632c69aff78d0,1003070,LVUGTBHD6TD225197,T71506JXXMH0009,OMODA5 HEV Premium,T71506JBWMH0009,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1003070 - OMODA5 HEV Premium Khaki White | Black,,2026-08-03T00:00:00.000Z,
6a53b7faa32c64f37c5aadfe,1004570,82000028-T71506JGVMH0009-14,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,13,Future Vehicle,Phantom gray,Phantom gray,7,Dealer Order Confirmation,1004570 - OMODA5 HEV Premium Phantom Gray | Black,,2026-10-10T12:00:00.000Z,
6a53a135a32c64f37c5a8d41,1004410,82000027-T71604NBWMH0031-4,T71604NXXMH0031,JAECOO7 PHEV Premium,T71604NBWMH0031,13,Future Vehicle,Khaki white,Khaki white,2,Available For Sale ,1004410 - JAECOO7 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
6a53a2caa32c64f37c5a9553,1004541,82000027-T71604NZNMH0031-1,T71604NXXMH0031,JAECOO7 PHEV Premium,T71604NZNMH0031,13,Future Vehicle,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,2,Available For Sale ,1004541 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-10-10T12:00:00.000Z,
69d8a20f5a5632c69aff6472,1002951,LVUGTBHD9TD228515,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002951 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
6a2aa5c8a00a55a2593b418e,1004039,LVUGTBHD1TD267650,T71506JXXMH0009,OMODA5 HEV Premium,T71506JZEMH0009,7,Sea Transit,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,2,Available For Sale ,1004039 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,2026-09-14T12:00:00.000Z,
69d8a8f65a5632c69aff7440,1003010,LVUGTBHD2TD228145,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1003010 - OMODA5 HEV Premium Phantom Gray | Black,,2026-08-03T00:00:00.000Z,
69f89be885fdf213c2da619a,1003366,LVUGTBHD9TD244780,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray | Black,Phantom gray | Black,7,Dealer Order Confirmation,1003366 - OMODA5 HEV Premium Phantom Gray | Black,,2026-09-22T00:00:00.000Z,
69d8a93d5a5632c69aff7593,1003021,LVUGTBHD6TD226267,T71506JXXMH0009,OMODA5 HEV Premium,T71506JCLMH0009,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1003021 - OMODA5 HEV Premium Carbon Crystal Black | Black,,2026-08-03T00:00:00.000Z,
6a663081a29dbf4c455f9405,1004950,LVUGTBHD9TD202240,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,1,Bonded,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,7,Dealer Order Confirmation,1004950 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,2026-08-20T12:00:00.000Z,
69d7b4f45a5632c69aff2f79,1002870,LNNBDDEH2TG033022,T6480J1XXLX0012,OMODA9 PHEV Premium,T6480J1CPLX0012,17,In Transit to Dealer,Black,Black,7,Dealer Order Confirmation,1002870 - OMODA9 PHEV Premium Black | Black 2025,,2026-07-24T00:00:00.000Z,
6a7cca76a29dbf4c4579a16f,1005174,LNNBDDEH9TG034099,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005174 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a53c941a32c64f37c5ae4ba,1004867,82000030-T6480J1CMLX0018-49,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004867 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a7cc8d0a29dbf4c457976ad,1005152,LNNBDDEH8TG034031,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005152 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc08da29dbf4c4578a884,1005045,LNNBDDEH2TG034090,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005045 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
69d8a9c65a5632c69aff78ee,1003082,LVUGTBHD2TD225200,T71506JXXMH0009,OMODA5 HEV Premium,T71506JBWMH0009,9,PDI,Khaki white | Black,Khaki white | Black,7,Dealer Order Confirmation,1003082 - OMODA5 HEV Premium Khaki White | Black,,2026-08-03T00:00:00.000Z,
6a2aa4e81431ad7a8e516f58,1003909,LVUGTBHD6TD267742,T71506JXXMH0009,OMODA5 HEV Premium,T71506JGVMH0009,7,Sea Transit,Phantom gray,Phantom gray,7,Dealer Order Confirmation,1003909 - OMODA5 HEV Premium Phantom Gray | Black,,2026-09-14T12:00:00.000Z,
6a7cbd03a29dbf4c45785223,1005002,LNNBDDEH0TG034010,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005002 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a53c8f2a32c64f37c5ae355,1004843,82000030-T6480J1CMLX0018-35,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004843 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a7cbe8da29dbf4c45787949,1005020,LNNBDDEH1TG034033,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005020 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc377a29dbf4c4578f70d,1005083,LNNBDDEH4TG034091,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,1,Bonded,Khaki white,Khaki white,7,Dealer Order Confirmation,1005083 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
69c402a1ca64fce94820b822,1002327,LVUGTBHD9TD202285,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,17,In Transit to Dealer,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1002327 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,2026-07-24T00:00:00.000Z,
6a53c07aa32c64f37c5ac87f,1004691,82000029-T6480J1BXLX0018-6,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1BXLX0018,13,Future Vehicle,Khaki white,Khaki white,7,Dealer Order Confirmation,1004691 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-10-10T12:00:00.000Z,
6a2aa5d91431ad7a8e517970,1004059,LVUGTBHD9TD266097,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale ,1004059 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
69d8a25b5a5632c69aff6603,1002961,LVUGTBHD5TD225207,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JBWMH0011,15,Dealer Vehicle,Khaki white | Black,Khaki white | Black,8,Dealer Delivered,1002961 - OMODA5 HEV Comfort Khaki white | Black,,2026-08-03T00:00:00.000Z,
69d8a97c5a5632c69aff76e7,1003041,LVUGTBHD9TD228496,T71506JXXMH0009,OMODA5 HEV Premium,T71506JKXMH0009,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1003041 - OMODA5 HEV Premium Aviation Silver | Black,,2026-08-03T00:00:00.000Z,
69d8a20f5a5632c69aff6495,1002952,LVUGTBHD3TD228509,T71506JXXMH0011,OMODA5 HEV Comfort,T71506JKXMH0011,15,Dealer Vehicle,Aviation silver | Black,Aviation silver | Black,8,Dealer Delivered,1002952 - OMODA5 HEV Comfort Aviation silver | Black,,2026-08-03T00:00:00.000Z,
69d8b79b5a5632c69aff933b,1003150,LNNBBDEEXTC140631,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NKUMH0026,1,Bonded,Moonlight silver | Black,Moonlight silver | Black,2,Available For Sale ,1003150 - JAECOO7 PHEV Premium Moonlight silver | Black,,2026-08-03T00:00:00.000Z,
69d7b4625a5632c69aff2bad,1002819,LNNBDDEH3TG032834,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1UELX0008,15,Dealer Vehicle,Matte Gray,Matte Gray,8,Dealer Delivered,1002819 - OMODA9 PHEV Premium Matte Gray | Black 2025,,2026-07-24T00:00:00.000Z,
6926f00d7b2a020012b04c2c,1000806,LNNBBDEE5TC046186,T71604NXXMH0017,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,5,Dealer Reservation,1000806 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,2026-02-15T00:00:00.000Z,
69d8b8515a5632c69aff984f,1003232,LNNBBDEE8TC140403,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,1,Bonded,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,2,Available For Sale ,1003232 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69d8b8525a5632c69aff9885,1003229,LNNBBDEE4TC140429,T71604NXXMH0026,JAECOO7 PHEV Premium,T71604NZKMH0026,1,Bonded,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,2,Available For Sale ,1003229 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,2026-08-03T00:00:00.000Z,
69c408bdca64fce94820d095,1002504,LVUGTBHD2TD182221,T71506JXXMH0006,OMODA5 HEV Comfort,T71506JCLMH0006,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002504 - OMODA5 HEV Comfort Carbon Crystal Black |Black 2025,,2026-05-15T12:00:00.000Z,
6a53c8a0a32c64f37c5ae1ba,1004791,82000030-T6480J1CMLX0018-1,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004791 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a53c8a0a32c64f37c5ae1c0,1004795,82000030-T6480J1CMLX0018-3,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,7,Dealer Order Confirmation,1004795 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
69c407fbca64fce94820c94c,1002407,LVUGTBHD1TD185305,T71506JXXMH0006,OMODA5 HEV Comfort,T71506JGVMH0006,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002407 - OMODA5 HEV Comfort Phantom gray |Black 2025,,2026-05-15T12:00:00.000Z,
69c4081aca64fce94820cb3d,1002445,LVUGTBHDXTD185335,T71506JXXMH0006,OMODA5 HEV Comfort,T71506JGVMH0006,15,Dealer Vehicle,Phantom gray | Black,Phantom gray | Black,8,Dealer Delivered,1002445 - OMODA5 HEV Comfort Phantom gray |Black 2025,,2026-05-15T12:00:00.000Z,
6a2aa5daa00a55a2593b41ea,1004062,LVUGTBHD5TD266064,T71506JXXMH0009,OMODA5 HEV Premium,T71506JX4MH0009,7,Sea Transit,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,2,Available For Sale ,1004062 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,2026-09-14T12:00:00.000Z,
6a6666a0a29dbf4c4563f260,1004973,LVUGTBHD2TD195440,T71506JXXMH0002,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,1,Bonded,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,7,Dealer Order Confirmation,1004973 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,2026-08-20T12:00:00.000Z,
6a7cc9b0a29dbf4c45798a86,1005164,LNNBDDEH8TG034207,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005164 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a53c8f1a32c64f37c5ae335,1004831,82000030-T6480J1CMLX0018-25,T6480J1XXLX0018,OMODA9 PHEV Premium,T6480J1CMLX0018,13,Future Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,2,Available For Sale ,1004831 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,2026-10-10T12:00:00.000Z,
6a7ccae7a29dbf4c4579a73c,1005180,LNNBDDEH9TG034166,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005180 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc561a29dbf4c4579234a,1005107,LNNBDDEH5TG034181,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1005107 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc661a29dbf4c45793985,1005122,LNNBDDEH6TG034187,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005122 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc34ca29dbf4c4578f26e,1005080,LNNBDDEH4TG034060,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005080 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7ccc8fa29dbf4c4579d22c,1005198,LNNBDDEHXTG034175,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005198 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc405a29dbf4c4578ff48,1005091,LNNBDDEH4TG034186,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005091 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc3b6a29dbf4c4578f9f7,1005087,LNNBDDEH4TG034141,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005087 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc169a29dbf4c4578c179,1005057,LNNBDDEH2TG034235,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1GXLX0008,9,PDI,Tech Gray,Tech Gray,7,Dealer Order Confirmation,1005057 - OMODA9 PHEV Premium Tech Gray | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc787a29dbf4c457955c2,1005137,LNNBDDEH7TG034117,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005137 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7ccb23a29dbf4c4579af8f,1005183,LNNBDDEH9TG034202,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005183 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cbe01a29dbf4c45786cd5,1005013,LNNBDDEH0TG034167,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1005013 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cbdd4a29dbf4c45786a91,1005011,LNNBDDEH0TG034122,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005011 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a1876a41431ad7a8e4867ce,1003704,LNNBBDEE1TC033080,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,1,Bonded,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1003704 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-06-10T12:00:00.000Z,
6a1876a91431ad7a8e48688a,1003705,LNNBBDEE1TC033175,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,1,Bonded,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1003705 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,2026-06-10T12:00:00.000Z,
6a7cc001a29dbf4c4578a161,1005037,LNNBDDEH2TG034008,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,1,Bonded,Khaki white,Khaki white,2,Available For Sale ,1005037 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
69c408bdca64fce94820d0bc,1002508,LVUGTBHD8TD185544,T71506JXXMH0006,OMODA5 HEV Comfort,T71506JCLMH0006,15,Dealer Vehicle,Carbon crystal black | Black,Carbon crystal black | Black,8,Dealer Delivered,1002508 - OMODA5 HEV Comfort Carbon Crystal Black |Black 2025,,2026-05-15T12:00:00.000Z,
6a7cbe3aa29dbf4c45786f46,1005016,LNNBDDEH0TG034198,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,7,Dealer Order Confirmation,1005016 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
6a7ccb77a29dbf4c4579bad2,1005187,LNNBDDEHXTG034029,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,2,Available For Sale ,1005187 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cca2aa29dbf4c457999ce,1005170,LNNBDDEH9TG034054,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005170 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc5c6a29dbf4c4579300d,1005113,LNNBDDEH6TG034061,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005113 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7ccb86a29dbf4c4579bc80,1005188,LNNBDDEHXTG034032,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,2,Available For Sale ,1005188 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a1876d41431ad7a8e486db5,1003712,LNNBBDEE1TC033368,T71604NXXMH0016,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,1,Bonded,Moonlight silver,Moonlight silver,5,Dealer Reservation,1003712 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,2026-06-10T12:00:00.000Z,
6a7cc4ada29dbf4c4579148c,1005099,LNNBDDEH5TG034083,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,2,Available For Sale,1005099 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc910a29dbf4c4579806a,1005155,LNNBDDEH8TG034062,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005155 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
69afe476f5d81100136fba07,1001363,LNNBBDEE6TC075714,T71604NXXMH0016,JAECOO7 PHEV Premium,T71604NZNMH0016,15,Dealer Vehicle,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,8,Dealer Delivered,1001363 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,2026-03-05T00:00:00.000Z,
6a7ccb9ba29dbf4c4579be22,1005189,LNNBDDEHXTG034046,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,2,Available For Sale ,1005189 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc59ba29dbf4c45792bd1,1005110,LNNBDDEH6TG034013,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005110 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc2eaa29dbf4c4578e38f,1005076,LNNBDDEH4TG034009,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1BXLX0008,9,PDI,Khaki white,Khaki white,7,Dealer Order Confirmation,1005076 - OMODA9 PHEV Premium Khaki White | Black 2025,,2026-08-09T12:00:00.000Z,
6a7cc52ea29dbf4c45791ba9,1005105,LNNBDDEH5TG034164,T6480J1XXLX0008,OMODA9 PHEV Premium,T6480J1CMLX0008,9,PDI,Carbon crystal black,Carbon crystal black,2,Available For Sale ,1005105 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,2026-08-09T12:00:00.000Z,
